
0	0.494785
1	0.483953
2	0.475476
3	0.479583
4	0.476479
5	0.474149
6	0.476220
7	0.476364
8	0.584140
9	0.473520
10	0.473510
11	0.481404
12	0.474599
13	0.476399
14	0.479463
15	0.476338
16	0.531615
17	0.475457
18	0.473259
19	1.004942
20	1.005234
21	0.774909
22	0.683387
23	0.598739
24	0.606037
25	0.584008
26	0.528888
27	0.487271
28	0.477813
29	0.473539
30	0.479085
31	0.473974
32	0.505936
33	0.473613
34	0.473726
35	0.483257
36	0.473449
37	0.476869
38	0.473815
39	0.567794
40	0.483584
41	0.474703
42	0.474827
43	0.473924
44	0.482910
45	0.474067
46	0.476502
47	0.504360
48	0.478209
49	0.503842
50	0.476764
51	0.473302
52	0.474831
53	0.481067
54	0.490141
55	0.486984
56	0.473598
57	0.478659
58	0.474519
59	0.473853
60	0.473900
61	0.483166
62	0.500453
63	0.473547
64	0.477439
65	0.481261
66	0.487381
67	0.473375
68	0.543094
69	0.519327
70	0.483766
