
0	3.972980
1	3.975235
2	3.969609
3	3.969673
4	3.968277
5	3.963105
6	3.916309
7	3.961949
8	3.861907
9	3.841415
10	3.922882
11	3.852363
12	3.814059
13	3.863533
14	3.887776
15	3.831748
16	3.815026
17	3.853717
18	3.878076
19	3.881556
20	3.912543
21	3.860210
22	3.911041
23	3.993602
24	3.964442
25	3.961564
26	3.967204
27	3.940492
28	3.900380
29	3.913835
30	3.964128
31	3.967428
32	3.949653
33	3.913635
34	3.967492
35	3.968591
36	3.844376
37	3.865057
38	3.933985
39	3.967394
40	3.971313
41	3.954620
42	3.915117
43	3.970455
44	3.885667
45	3.882309
46	3.956529
47	3.923390
48	3.954080
49	3.971905
50	3.970181
51	3.970424
52	3.971188
53	3.955902
54	3.964534
55	3.971171
56	3.972046
57	3.970656
58	3.966313
59	3.971301
60	3.972922
61	3.973719
62	3.970447
63	3.975237
64	3.971798
65	3.980300
66	3.938603
67	4.013483
68	3.972471
69	3.966170
70	3.970780
