
O2 14.015223
O3 14.007794
O3Nat 13.997928
Ofast 13.998211
Ofun 14.007934
O2_i 2.781950
O3_i 2.573094
O3Nat_i 1.861344
Ofast_i 2.573767
Ofun_i 1.861344
