
0	0.572622
1	0.572300
2	0.572530
3	0.572116
4	0.572122
5	0.573570
6	0.572862
7	0.572437
8	0.571697
9	0.571905
10	0.572947
11	0.572259
12	0.572433
13	0.639633
14	0.649034
15	0.572020
16	0.573394
17	0.572741
18	0.571758
19	0.572776
20	0.571675
21	0.572463
22	0.571543
23	0.571313
24	0.572012
25	0.572431
26	0.572164
27	0.572452
28	0.572941
29	0.572398
30	0.572426
31	0.572695
