
0	0.539266
1	0.540623
2	0.539280
3	0.539460
4	0.539820
5	0.539922
6	0.539852
7	0.539616
8	0.539755
9	0.539336
10	0.539180
11	0.539206
12	0.539197
13	0.539952
14	0.539991
15	0.539863
16	0.539711
17	2.400267
18	2.399041
19	2.451272
20	2.396181
21	2.399171
22	4.172071
23	2.397450
24	2.395766
25	2.399099
26	2.396198
27	2.397220
28	2.399438
29	2.397550
30	2.509855
31	3.006426
