
0	3.928676
1	3.962914
2	3.930564
3	3.925905
4	3.931641
5	3.932135
6	3.932209
7	3.931764
8	3.975113
9	3.951417
10	3.931656
11	3.925788
12	3.925881
13	3.931782
14	3.931756
15	3.973876
16	3.946235
17	3.925686
18	3.939034
19	3.925768
20	3.967921
21	3.925807
22	3.931450
23	3.926293
24	3.925145
25	3.926044
26	3.931304
27	3.965456
28	3.931656
29	3.946916
30	3.931829
31	3.925096
