
0	3.946502
1	3.757018
2	3.944238
3	3.944492
4	3.943461
5	3.945287
6	3.945419
7	3.984737
8	3.946230
9	3.944013
10	3.967795
11	4.009614
12	3.755727
13	3.757543
14	4.115267
15	3.757556
16	3.756137
17	3.755799
18	3.944210
19	3.944028
20	3.945393
21	3.943388
22	3.945271
23	3.943587
24	3.943948
25	3.944894
26	3.948607
27	3.945976
28	3.998837
29	3.943082
30	3.945427
31	3.945844
