
0	3.528982
1	3.524483
2	3.520060
3	3.525552
4	3.524919
5	3.530719
6	3.544130
7	3.553640
8	3.538952
9	3.526922
10	3.525419
11	3.545666
12	3.528856
13	3.527982
14	3.523258
15	3.528471
16	3.530908
17	3.529538
18	3.536732
19	3.563578
20	3.558054
21	3.553677
22	3.551648
23	3.536397
24	3.542288
25	3.537869
26	3.556323
27	3.527181
28	3.522547
29	3.528368
30	3.531121
31	3.524467
32	3.528489
33	3.535823
34	3.527516
35	3.534036
36	3.541275
37	3.534236
38	3.546409
39	3.553135
40	3.551562
41	3.544024
42	3.555877
43	3.545263
44	3.540902
45	3.535317
46	3.530671
47	3.525213
48	3.533838
49	3.528592
50	3.532418
51	3.542471
52	3.542926
53	3.536618
54	3.540325
55	3.551571
56	3.553167
57	3.530390
58	3.535364
59	3.540502
60	3.526272
61	3.538522
62	3.520640
63	3.528266
64	3.530828
65	3.532658
66	3.524419
67	3.543049
68	3.535496
69	3.546350
70	3.529965
