
0	28.341717
1	28.936218
2	28.559763
3	28.364655
4	28.694231
5	28.518669
6	28.291058
7	28.373493
8	28.390930
9	28.356033
10	28.195200
11	28.228323
12	28.228697
13	28.256090
14	28.197945
15	28.207806
16	28.276213
17	28.220539
18	28.239895
19	28.258770
20	28.192751
21	28.252649
22	28.368525
23	28.182451
24	28.194622
25	28.272913
26	28.219807
27	28.272228
28	28.353718
29	28.224176
30	28.241690
31	28.224827
32	28.160046
33	28.306606
34	28.299879
35	28.194393
36	28.289120
37	28.268373
38	28.208950
39	28.291313
40	28.155441
41	28.241282
42	28.187288
43	28.200199
44	28.229568
45	28.267780
46	28.199074
47	28.230804
48	28.196663
49	28.330469
50	28.327791
51	28.326424
52	28.218149
53	28.176035
54	28.141666
55	28.141104
56	28.268940
57	28.307920
58	28.249048
59	28.257881
60	28.221703
61	28.257500
62	28.120419
63	28.189848
64	28.254332
65	28.234425
66	28.291958
67	28.434874
68	28.251474
69	28.218988
70	28.183764
