
0	2.854673
1	2.690185
2	2.670180
3	2.666996
4	2.680774
5	2.670169
6	2.669663
7	2.667709
8	2.683308
9	2.669740
10	2.708266
11	3.268291
12	2.672858
13	2.669030
14	2.670540
15	2.672961
16	2.673491
17	3.197351
18	2.709632
19	2.668815
20	2.666926
21	2.668125
22	2.672480
23	2.670264
24	2.667444
25	2.668646
26	3.192954
27	2.680748
28	2.669631
29	2.697203
30	2.670340
31	2.680973
32	2.670652
33	2.671751
34	2.669519
35	2.668080
36	2.668331
37	2.668459
38	2.670031
39	2.668848
40	2.670957
41	2.669871
42	2.671428
43	2.676113
44	2.742693
45	3.316970
46	3.242118
47	2.673590
48	2.672103
49	2.670936
50	2.668051
51	2.671218
52	2.669631
53	2.672851
54	2.667068
55	2.682682
56	2.672354
57	2.728311
58	2.669931
59	2.680889
60	2.671799
61	2.669621
62	2.671053
63	2.668732
64	2.677071
65	2.669956
66	2.672015
67	2.668309
68	2.682302
69	2.669205
70	2.713814
