
0	0.349970
1	0.364321
2	0.362348
3	0.337084
4	0.294065
5	0.304297
6	0.340812
7	0.339399
8	0.347140
9	0.336962
10	0.307552
11	0.303816
12	0.292082
13	0.334817
14	0.331687
15	0.314248
16	0.348399
17	0.330811
18	0.344506
19	0.349601
20	0.324630
21	0.355100
22	0.387549
23	0.565259
24	0.342555
25	0.337398
26	0.349024
27	0.292396
28	0.331096
29	0.350787
30	0.344486
31	0.366151
32	0.345163
33	0.393913
34	0.562497
35	0.329269
36	0.342411
37	0.294178
38	0.330323
39	0.328640
40	0.349200
41	0.344324
42	0.356603
43	0.341508
44	0.328043
45	0.361335
46	0.330911
47	0.310401
48	0.334185
49	0.322182
50	0.340699
51	0.340902
52	0.351827
53	0.327774
54	0.328536
55	0.376585
56	0.350338
57	0.317192
58	0.332646
59	0.347475
60	0.352580
61	0.342218
62	0.341753
63	0.365661
64	0.350340
65	0.330219
66	0.292892
67	0.302876
68	0.316250
69	0.317362
70	0.346954
